@relation Concrete_Data2-weka.filters.unsupervised.attribute.Remove-R1

@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric

@data
0,0,218,0,838.4,719.7,28,23.85
177,0,186,11.1,884.9,707.9,3,39.3
177,0,186,11.1,884.9,707.9,7,56.1
177,0,186,11.1,884.9,707.9,28,66
177,0,186,11.1,884.9,707.9,56,71.7
177,0,186,11.1,884.9,707.9,91,73.3
24,79,162,11.6,967,712,28,57.03
24,79,162,11.6,967,712,28,44.42
24,79,162,11.6,967,712,28,51.02
24,79,162,10.3,967,712,28,53.39
24,79,162,11.6,967,712,3,35.36
24,79,162,11.6,967,712,3,25.02
24,79,162,11.6,967,712,3,23.35
24,79,162,11.6,967,712,7,52.01
24,79,162,11.6,967,712,7,38.02
24,79,162,11.6,967,712,7,39.3
24,79,162,11.6,967,712,56,61.07
24,79,162,11.6,967,712,56,56.14
24,79,162,11.6,967,712,56,55.25
24,79,162,10.3,967,712,56,54.77
50,0,200,3,1124.4,613.2,28,39.38
0,0,165,11.3,1030,745,28,78.8
117.2,0,137.8,32.2,852.1,840.5,3,40.2
117.2,0,137.8,32.2,852.1,840.5,7,54.9
117.2,0,137.8,32.2,852.1,840.5,28,66.9
117.2,0,137.8,32.2,852.1,840.5,56,69.3
117.2,0,137.8,32.2,852.1,840.5,91,70.7
0,0,228,0,932,594,28,39.29
0,0,228,0,932,594,180,42.62
0,0,228,0,932,594,7,38.6
0,0,228,0,932,594,270,42.13
0,0,228,0,932,594,90,42.23
0,0,228,0,932,594,365,41.93
118.8,0,181.1,8.9,852.1,781.5,3,37.8
118.8,0,181.1,8.9,852.1,781.5,7,55.6
118.8,0,181.1,8.9,852.1,781.5,28,68.3
118.8,0,181.1,8.9,852.1,781.5,56,72.3
118.8,0,181.1,8.9,852.1,781.5,91,74.19
0,59,142,1.9,1098,641,28,57.23
0,0,162,9.5,1044,662,28,58.52
0,0,192,0,936.2,712.2,28,43.94
0,0,192,0,936.2,712.2,7,34.57
0,0,192,0,936.2,712.2,90,54.32
0,0,192,0,936.2,712.2,3,24.4
0,0,192,0,936,721,28,43.89
0,0,192,0,936,721,90,54.28
0,0,192,0,936,721,3,24.39
0,0,146,0,1120,800,28,71.99
26,123,210,3.9,882,699,28,55.55
26,123,201,3.9,822,699,28,57.92
26,123,210,3.9,882,699,3,25.61
26,123,210,3.9,882,699,7,33.49
26,123,210,3.9,882,699,56,59.59
26,123,201,3.9,822,699,3,29.55
26,123,201,3.9,822,699,7,37.92
26,123,201,3.9,822,699,56,61.86
0,0,140,4,966,853,28,67.57
0,0,151,9,1033,655,28,69.84
0,0,200,0,1125,613,1,12.64
0,0,200,0,1125,613,3,26.06
0,0,200,0,1125,613,7,33.21
0,0,200,0,1125,613,14,36.94
0,0,200,0,1125,613,28,44.09
0,0,200,0,1125,613,90,47.22
0,0,200,0,1125,613,180,51.04
0,0,200,0,1125,613,270,55.16
0,0,200,3,1124.4,613.2,28,44.13
0,60,195,0,1030,630,28,64.02
0,0,162,8.2,801,802,28,41.37
0,0,162,8.3,801,802,28,41.37
0,0,170,5.2,855,855,28,60.28
0,0,175,5.2,870,805,28,51.02
0,0,146,0,896,896,7,50.51
0,0,146,0,896,896,28,74.99
0,0,189,0,1125,613,180,61.92
0,0,189,0,1125,613,3,33.8
0,0,189,0,1125,613,7,42.42
0,0,189,0,1125,613,14,48.4
0,0,189,0,1125,613,28,55.94
0,0,189,0,1125,613,90,58.78
0,0,189,0,1125,613,270,67.11
0,0,185,6.9,920,720,28,56.83
0,0,141.8,28.2,852.1,893.7,3,41.3
0,0,141.8,28.2,852.1,893.7,7,46.9
0,0,141.8,28.2,852.1,893.7,28,56.4
0,0,141.8,28.2,852.1,893.7,56,58.8
0,0,141.8,28.2,852.1,893.7,91,59.2
0,0,162,2.5,1040,676,28,79.99
0,0,162,2.5,1055,676,28,61.89
0,0,173,0,1125,613,7,52.61
0,0,173,0,1125,613,14,59.76
0,0,173,0,1125,613,28,67.31
0,0,173,0,1125,613,90,69.66
0,0,173,0,1125,613,180,71.62
0,0,173,0,1125,613,270,74.17
0,0,173,0,1125,613,3,41.64
